id,local,age,employed,home_x,home_y,work_start,work_dur,work_part,education_start,education_dur,education_part,leisure_start,leisure_dur,leisure_part,shop_start,shop_dur,shop_part,work_id,work_x,work_y
6326531,Avenches,87,False,2569596,1192152,65,14,0,60,48,0,52,16,0,46,0,0,31406,2575894,1198210
6682765,Avenches,59,True,2569960,1192312,50,33,1,110,6,0,118,8,0,56,1,1,25904,2575828,1197751
6617154,Avenches,81,True,2569560,1192539,78,16,0,0,0,0,85,0,0,71,2,1,197340,2562156,1186268
7054089,Avenches,3,False,2569719,1192663,0,0,0,46,12,0,104,2,0,99,0,0,346503,2575144,1196948
6682491,Avenches,55,True,2569309,1189351,77,29,1,104,48,0,56,2,0,112,2,0,125922,2569860,1192347
6925001,Avenches,42,True,2569966,1192656,99,3,0,56,12,0,75,12,0,58,2,0,334551,2560876,1186241
6326616,Avenches,66,False,2569528,1192067,84,14,0,60,8,0,81,16,0,94,5,1,383095,2563518,1186769
6682851,Avenches,9,False,2569987,1192752,0,0,0,48,17,0,111,18,0,96,1,1,381043,2560744,1204857
6326458,Avenches,32,True,2569740,1191983,46,26,0,62,48,0,107,12,0,68,1,0,22082,2602444,1202664
6682322,Avenches,23,True,2570909,1191912,42,56,0,72,20,0,116,10,0,46,6,0,126544,2573170,1181372
6681841,Avenches,16,True,2570010,1192712,0,0,0,48,46,1,76,8,1,102,0,0,172451,2574986,1196413
6682631,Avenches,10,False,2569870,1192148,0,0,0,105,0,1,82,4,1,66,0,0,292869,2577036,1183660
6681698,Avenches,12,False,2569128,1192011,0,0,0,54,21,1,114,6,0,78,2,0,32034,2562538,1185453
6984074,Avenches,19,True,2569510,1191874,70,28,1,74,22,0,110,0,0,106,4,0,198629,2580150,1184380
6681848,Avenches,50,True,2570046,1192576,36,6,1,104,7,0,72,3,0,104,3,0,25904,2575828,1197751
7102867,Avenches,39,False,2569671,1192224,42,56,0,0,0,0,91,0,0,54,2,0,197339,2569126,1192206
6459293,Avenches,65,False,2568837,1192442,42,56,0,0,0,0,58,24,0,48,8,1,101368,2570072,1193633
6945054,Avenches,16,False,2569846,1192750,0,0,0,46,22,0,86,6,1,64,1,0,124791,2566646,1222192
6968008,Avenches,17,True,2569933,1192690,0,0,0,45,54,0,106,10,0,102,0,0,98408,2567182,1222832
6988535,Avenches,91,False,2569350,1189507,64,14,0,65,4,0,88,0,0,61,3,0,467893,2568958,1191930
7091059,Avenches,1,False,2569610,1191810,0,0,0,44,12,0,106,12,0,87,1,0,461985,2569626,1192177
6682413,Avenches,40,True,2569719,1192663,74,26,1,110,48,0,72,7,0,102,6,0,318559,2538666,1152122
6458886,Avenches,81,False,2570138,1192774,85,2,0,60,8,0,86,23,1,46,0,1,313980,2562008,1184975
6682337,Avenches,53,True,2569586,1191756,78,21,1,107,12,0,116,6,0,60,0,0,105296,2570476,1193703
6935627,Avenches,18,True,2570010,1192646,0,0,1,46,25,0,85,16,1,112,1,0,96064,2596594,1199929
6681566,Avenches,12,False,2569666,1192548,0,0,0,47,27,1,71,4,1,56,0,0,372378,2569616,1192194
6682074,Avenches,37,True,2569392,1189504,32,26,1,107,12,0,30,24,1,60,2,0,81761,2561792,1185371
6459024,Avenches,81,False,2570066,1192771,82,14,0,60,8,0,61,0,0,108,2,1,81761,2561792,1185371
6682116,Avenches,23,True,2569996,1193024,46,61,0,64,41,0,46,16,1,97,5,0,339913,2569220,1189755
6682293,Avenches,49,True,2569878,1192664,35,20,1,96,12,0,130,3,0,105,0,0,156787,2554930,1188623
6326322,Avenches,52,False,2569555,1192113,42,56,0,0,0,0,48,0,0,100,2,0,81506,2528794,1163499
7090891,Avenches,60,True,2569766,1192598,72,25,1,110,10,0,52,7,0,68,3,1,321045,2596712,1199473
6682385,Avenches,3,False,2569510,1191874,0,0,0,80,29,0,77,18,0,106,3,0,117215,2599656,1197216
6682216,Avenches,34,True,2569704,1192577,46,28,0,50,20,0,56,6,1,72,4,0,21558,2577480,1182421
6326570,Avenches,80,False,2569933,1192690,84,3,0,60,4,0,78,0,1,51,3,0,32034,2562538,1185453
6682133,Avenches,48,True,2569575,1192416,76,16,0,110,18,0,128,4,1,92,1,0,376099,2578968,1183968
7089835,Avenches,23,True,2571021,1191831,105,61,1,104,11,0,101,8,1,58,3,0,26832,2570712,1189658
6602045,Avenches,79,False,2569575,1192235,94,14,0,65,8,0,62,2,1,64,2,1,378839,2531066,1159058
7131843,Avenches,25,True,2571190,1191530,62,61,1,50,44,0,97,12,0,40,4,0,376653,2577928,1184621
6681560,Avenches,57,True,2569350,1189507,96,62,0,112,10,0,106,3,0,46,4,0,15909,2664124,1244403
6927533,Avenches,41,True,2569803,1192186,80,18,1,108,30,0,47,20,1,64,4,0,599567,2554114,1173113
6458732,Avenches,25,True,2569544,1191859,98,32,0,77,13,0,72,2,1,98,6,0,86107,2578720,1180496
6459176,Avenches,49,True,2569980,1194740,70,58,0,112,12,0,122,8,0,54,2,0,305262,2577012,1183419
6640534,Avenches,23,True,2569750,1193220,44,70,0,46,41,0,101,4,0,94,17,0,81761,2561792,1185371
6944558,Avenches,30,True,2569698,1192450,42,22,1,120,20,0,68,16,0,105,4,1,291931,2557764,1176865
7127408,Avenches,3,False,2569480,1189185,0,0,0,80,23,0,80,56,0,70,0,0,375045,2567904,1192932
6326467,Avenches,27,True,2570010,1192646,48,0,1,50,29,1,53,2,0,104,1,1,36826,2567536,1191324
6326631,Avenches,47,True,2570010,1192646,48,22,1,103,48,0,107,3,0,66,2,0,291931,2557764,1176865
6681832,Avenches,4,False,2570855,1191774,0,0,0,77,53,0,92,4,0,77,1,0,83107,2561860,1185750
6446733,Avenches,70,False,2569878,1191550,82,6,0,93,8,0,64,0,1,56,2,0,290723,2596240,1198104
6431651,Avenches,69,False,2570964,1191804,65,14,0,60,3,0,106,12,1,60,2,0,284527,2575506,1197538
6682045,Avenches,12,False,2569959,1192459,0,0,0,41,23,1,70,36,0,104,1,1,84770,2595914,1199869
6955907,Avenches,3,False,2569310,1189562,0,0,0,47,12,0,104,9,0,114,0,0,461985,2569626,1192177
6621156,Avenches,6,False,2569681,1192214,0,0,0,78,44,0,103,4,0,78,20,0,368950,2570686,1186758
6458952,Avenches,61,False,2569712,1191966,42,56,0,0,0,0,94,25,0,66,1,0,298968,2568958,1191930
6458683,Avenches,81,False,2569551,1191842,64,6,0,65,8,0,70,2,0,96,0,0,52550,2575012,1196826
6326506,Avenches,58,True,2569632,1191797,45,57,1,103,12,0,107,16,1,105,1,0,142150,2561846,1185546
6634055,Avenches,34,False,2569703,1191714,48,12,0,52,51,0,37,21,1,108,2,0,56678,2577988,1184277
6682067,Avenches,55,True,2570046,1192682,50,22,0,50,30,0,54,12,0,102,2,0,440724,2569776,1193237
6620282,Avenches,24,True,2569583,1192150,72,24,0,46,12,0,100,32,0,84,4,0,382966,2568084,1191731
6326689,Avenches,62,False,2569394,1192211,42,56,0,0,0,0,96,12,0,112,5,0,229072,2572474,1181687
6682662,Avenches,48,True,2569852,1192641,43,28,1,108,48,0,82,6,1,54,0,1,2012,2683092,1252428
7021300,Avenches,27,True,2569627,1192576,40,34,1,76,11,0,111,8,1,104,2,0,226373,2575364,1196970
6935629,Avenches,58,True,2570010,1192646,36,44,0,72,3,0,66,12,0,62,28,1,292869,2577036,1183660
6458775,Avenches,76,False,2569058,1191968,64,14,0,59,8,0,118,2,0,96,1,1,105296,2570476,1193703
6649969,Avenches,49,False,2569975,1194714,42,56,0,0,0,0,103,6,1,52,12,0,14421,2559550,1204316
6681645,Avenches,56,True,2569618,1192165,40,0,0,96,3,0,111,0,0,46,6,0,172451,2574986,1196413
6458835,Avenches,62,True,2569505,1192167,38,28,1,72,3,0,128,10,0,66,9,0,311415,2538366,1152329
6326776,Avenches,83,False,2569481,1192327,65,14,0,59,48,0,88,24,0,57,2,0,90291,2603160,1201333
6682572,Avenches,30,True,2569698,1192450,83,66,1,57,41,0,101,16,0,74,0,0,32034,2562538,1185453
6681771,Avenches,0,False,2569377,1189379,0,0,0,44,20,0,104,0,0,92,6,0,159042,2562054,1186533
6681859,Avenches,25,True,2569480,1191837,78,34,1,44,44,0,108,3,1,69,11,0,922,2577970,1181612
7098024,Avenches,2,False,2569523,1191667,0,0,0,83,13,0,79,8,0,112,1,0,71507,2571052,1187016
6612088,Avenches,37,True,2569269,1189637,42,12,0,110,18,0,72,6,0,102,6,0,81761,2561792,1185371
6614681,Avenches,77,False,2569450,1192074,85,2,0,60,8,0,98,9,0,57,0,0,461045,2562064,1194160
7080374,Avenches,44,True,2569478,1192289,36,32,0,112,18,0,82,20,0,97,3,0,254863,2557522,1176926
6326457,Avenches,66,False,2570855,1191774,82,6,0,60,48,0,58,46,0,96,0,0,88194,2572500,1181906
6627350,Avenches,34,True,2569285,1189410,40,62,1,120,48,0,107,22,1,62,6,0,49305,2567968,1192947
7061460,Avenches,0,False,2569510,1191874,0,0,0,44,14,0,80,10,0,114,2,0,100757,2555172,1188575
6681762,Avenches,9,False,2569592,1192838,0,0,0,50,24,0,94,4,0,72,2,1,331301,2575364,1197238
6326746,Avenches,80,False,2570023,1192180,82,14,0,60,8,0,72,16,1,66,2,0,113825,2575054,1195844
6427973,Avenches,85,False,2569607,1192408,65,6,0,60,48,0,57,3,0,62,2,0,128376,2569912,1192410
6682553,Avenches,50,True,2569845,1192690,44,30,0,96,8,0,100,42,1,127,3,1,226373,2575364,1196970
6326747,Avenches,84,True,2569618,1192519,77,6,0,0,0,0,64,24,0,71,4,0,309376,2539714,1181402
6681635,Avenches,6,False,2569966,1192656,0,0,0,80,21,1,74,9,0,100,1,0,375045,2567904,1192932
6326505,Avenches,28,True,2569610,1191810,42,19,1,120,63,0,47,15,0,40,3,1,100893,2570006,1193377
6681887,Avenches,26,False,2569982,1192679,96,7,0,86,50,0,106,0,0,64,0,1,170196,2599350,1199390
6600322,Avenches,63,True,2569081,1191922,66,25,1,110,8,0,63,16,0,103,4,1,129466,2568386,1196106
6458767,Avenches,39,True,2569852,1192641,39,54,1,104,7,0,112,20,0,68,2,1,378859,2557186,1175379
6444834,Avenches,38,True,2569510,1191874,43,10,1,112,18,0,73,6,0,100,2,1,105296,2570476,1193703
6930233,Avenches,43,True,2569205,1192150,36,20,1,72,48,1,74,25,0,91,16,0,97735,2535742,1153547
6978197,Avenches,6,False,2569570,1192136,0,0,0,80,22,1,104,8,0,102,6,0,16111,2571052,1187016
6681897,Avenches,22,True,2569933,1192690,32,58,0,46,21,1,68,3,1,92,0,0,377321,2559284,1204351
6458803,Avenches,69,False,2569357,1189550,85,2,0,60,3,0,72,14,0,54,2,1,197851,2561656,1186930
6326577,Avenches,53,True,2569878,1192664,39,9,1,96,12,0,66,13,0,59,28,0,40462,2561810,1185740
6682104,Avenches,10,False,2569637,1192066,0,0,0,46,46,0,74,0,0,102,2,0,8555,2612802,1260053
6459264,Avenches,71,False,2569536,1189254,64,14,0,59,4,0,103,13,0,108,1,0,378859,2557186,1175379
6682050,Avenches,85,False,2569982,1192679,85,2,0,93,8,0,88,2,0,58,2,0,461985,2569626,1192177
6458723,Avenches,72,False,2569480,1191837,85,14,0,60,3,0,64,6,0,52,9,0,217533,2563648,1174083
6921080,Avenches,22,True,2569715,1192233,42,13,1,78,48,0,96,10,1,56,0,0,467776,2575512,1197543
6433280,Avenches,83,False,2569557,1189185,65,3,0,65,8,0,60,8,1,54,4,0,83659,2537706,1155180
6326363,Avenches,68,False,2569530,1192090,64,2,0,65,4,0,58,0,0,56,2,0,171117,2532594,1155265
6682215,Avenches,12,False,2569704,1192577,0,0,0,47,7,0,94,56,0,43,0,0,361237,2599634,1199605
6459083,Avenches,67,False,2569969,1191526,65,6,0,59,4,0,98,12,1,54,6,0,167537,2500162,1116281
6682928,Avenches,56,True,2569853,1191861,46,28,0,112,10,0,108,6,0,83,1,0,34458,2567696,1186504
6682137,Avenches,0,False,2569575,1192416,0,0,0,80,16,0,74,4,0,67,1,0,168408,2564140,1196198
6458957,Avenches,32,True,2569582,1191885,30,23,0,78,29,0,72,8,0,110,6,0,30240,2595520,1197709
6681597,Avenches,85,False,2571007,1190254,65,6,0,60,48,0,60,4,0,96,2,0,509509,2570324,1194926
6682195,Avenches,4,False,2569878,1192664,0,0,0,74,26,0,95,24,0,91,0,0,381487,2561420,1185607
7102797,Avenches,43,True,2570010,1192646,122,32,1,50,3,0,108,16,0,66,23,0,172451,2574986,1196413
6682982,Avenches,6,False,2569565,1191640,0,0,0,46,22,1,105,18,1,109,20,0,274164,2575290,1196987
6950378,Avenches,3,False,2569522,1191827,0,0,0,81,18,0,111,12,0,74,0,0,105296,2570476,1193703
6458855,Avenches,33,True,2569994,1191593,76,6,1,51,12,0,108,6,1,136,0,0,81904,2578080,1183260
6458811,Avenches,41,True,2570010,1192646,44,62,1,72,12,0,73,18,0,109,4,0,378113,2574064,1210271
6919137,Avenches,44,True,2569463,1191643,42,30,0,110,48,0,108,8,0,80,2,0,374473,2561514,1187205
7131839,Avenches,45,True,2571190,1191530,79,12,0,110,3,0,110,15,0,72,2,0,318692,2600210,1197368
6611586,Avenches,19,False,2569128,1192011,48,12,0,56,65,0,102,13,0,58,4,0,163826,2562354,1186117
7110943,Avenches,17,True,2569570,1192480,0,0,1,50,14,0,103,11,0,105,2,0,629,2578504,1182476
6681757,Avenches,13,False,2569595,1191749,0,0,0,80,4,1,112,9,0,98,2,0,347769,2568966,1196138
6326521,Avenches,28,True,2570935,1191814,74,2,1,76,20,0,112,22,0,57,6,0,106308,2562640,1205300
7035895,Avenches,40,True,2570079,1192665,54,21,1,110,6,0,113,14,0,66,1,0,230974,2535914,1157788
6458789,Avenches,54,True,2569524,1192104,57,9,1,96,18,0,62,16,0,108,10,0,331237,2599400,1199320
6326372,Avenches,67,False,2569444,1192383,64,14,0,59,4,0,52,8,0,104,1,1,172494,2565830,1192432
6682453,Avenches,13,False,2570726,1193355,0,0,0,110,28,1,78,18,0,102,0,0,129466,2568386,1196106
6682533,Avenches,5,False,2569434,1192115,0,0,0,88,28,0,106,20,0,43,2,0,179301,2574906,1196402
6326347,Avenches,53,True,2569962,1192723,86,34,0,107,6,0,63,10,1,80,2,1,219124,2569666,1192548
6326472,Avenches,67,False,2569432,1192409,82,3,0,60,8,0,60,0,0,65,0,0,21221,2569536,1211265
6681926,Avenches,0,False,2569974,1192668,0,0,0,88,10,0,102,8,0,91,0,0,81506,2528794,1163499
6681699,Avenches,14,False,2569128,1192011,0,0,0,40,26,0,95,4,0,67,0,0,293989,2570342,1194391
6681997,Avenches,51,True,2569068,1191947,50,3,1,104,18,0,96,17,0,66,1,0,250785,2569350,1189507
6682277,Avenches,22,True,2569766,1192598,77,12,1,58,20,0,106,5,1,102,0,0,162235,2562962,1186408
6459246,Avenches,64,True,2569960,1192312,45,17,0,104,18,0,110,6,0,67,6,0,338230,2573142,1185384
6326723,Avenches,87,False,2569566,1192120,84,6,0,60,48,0,111,0,1,92,0,0,26832,2570712,1189658
6926060,Avenches,11,False,2570824,1191695,0,0,0,44,24,0,78,20,0,102,0,0,167989,2574988,1196238
6326773,Avenches,84,False,2569962,1192723,85,2,0,65,48,0,95,3,0,90,2,1,374319,2580996,1200248
7092388,Avenches,67,False,2570854,1191733,84,3,0,59,8,0,42,8,1,90,0,0,242304,2528648,1162584
6326350,Avenches,39,True,2569789,1192631,43,58,1,118,12,0,106,1,1,66,2,1,49305,2567968,1192947
6929259,Avenches,51,True,2570053,1192690,43,2,1,56,18,0,117,2,0,68,5,0,509509,2570324,1194926
7084469,Avenches,10,False,2569227,1192216,0,0,0,82,20,0,74,10,0,114,0,0,375577,2568016,1191675
6682660,Avenches,17,True,2569276,1189717,0,0,1,46,12,0,72,6,1,78,1,0,22082,2602444,1202664
6925153,Avenches,36,True,2569878,1192610,46,62,1,112,12,0,78,2,0,109,1,0,128766,2533134,1155271
6682678,Avenches,0,False,2569724,1192628,0,0,0,45,22,0,111,0,0,84,9,0,440724,2569776,1193237
6459283,Avenches,70,False,2569420,1192234,84,14,0,58,3,0,84,10,0,46,13,0,425289,2563182,1186707
6441603,Avenches,71,False,2569392,1189322,85,14,0,93,8,0,76,14,0,52,4,1,89840,2575808,1190567
6681959,Avenches,13,False,2569603,1192048,0,0,0,50,21,1,112,11,0,80,1,0,91452,2558818,1203432
6639563,Avenches,77,False,2569058,1191968,65,3,0,60,8,0,86,0,1,103,6,0,100103,2556606,1175701
6459208,Avenches,40,True,2569800,1191668,81,3,1,110,12,0,114,16,0,107,2,0,22392,2563330,1174816
6326401,Avenches,66,False,2569940,1191539,65,14,0,59,3,0,84,3,1,92,2,1,126978,2568958,1191930
6458766,Avenches,33,True,2569852,1192641,45,58,1,49,48,0,130,3,1,76,16,1,376103,2579024,1183823
6682953,Avenches,9,False,2569505,1192167,0,0,0,48,24,1,112,10,0,103,1,0,449648,2569834,1192143
6957954,Avenches,50,True,2569698,1191830,43,2,1,112,6,0,113,6,1,60,2,0,497270,2574020,1210434
6681927,Avenches,30,True,2569974,1192668,41,32,1,43,12,0,80,15,1,97,4,0,293581,2561706,1185603
6682148,Avenches,33,True,2569474,1191854,31,3,0,46,28,0,102,2,0,107,0,0,45021,2597050,1199775
6612710,Avenches,70,True,2569754,1192264,51,10,0,0,0,0,82,19,0,68,0,1,91452,2558818,1203432
6458838,Avenches,62,False,2570775,1191699,42,56,0,0,0,0,77,14,0,48,12,0,291931,2557764,1176865
6459128,Avenches,41,True,2569299,1192005,44,32,0,96,3,0,75,4,0,42,2,0,197851,2561656,1186930
6630966,Avenches,70,False,2569862,1191675,85,14,0,60,4,0,92,14,0,80,2,1,374319,2580996,1200248
6458951,Avenches,81,False,2569880,1191477,85,6,0,93,8,0,88,3,0,56,2,0,274164,2575290,1196987
6326696,Avenches,59,True,2569616,1192194,77,6,0,118,0,0,122,26,1,103,6,1,291770,2574398,1185668
7087264,Avenches,47,True,2569436,1189222,80,28,1,110,12,0,110,8,1,78,3,1,195368,2684118,1252275
6682332,Avenches,61,True,2569586,1191756,46,68,1,118,12,0,76,11,0,72,1,0,242831,2688666,1252268
6682464,Avenches,6,False,2570043,1192223,0,0,0,80,26,1,106,18,0,80,2,0,101795,2561822,1185684
6682544,Avenches,52,True,2569962,1192723,37,15,0,108,12,0,117,0,0,102,2,0,17254,2566994,1222135
7102964,Avenches,9,False,2569504,1192485,0,0,0,79,20,1,104,6,0,81,2,0,40492,2684706,1252420
7119788,Avenches,52,True,2569966,1192656,54,6,0,96,12,0,92,1,0,70,8,0,408010,2577764,1205048
6929261,Avenches,49,True,2570053,1192690,39,57,1,50,18,0,107,6,0,51,6,1,156395,2574880,1196387
6682190,Avenches,35,True,2569962,1192723,79,44,1,104,22,0,116,7,0,63,2,0,105282,2570476,1193703
7062204,Avenches,49,True,2569421,1189175,46,30,0,56,18,0,76,16,0,81,10,0,83107,2561860,1185750
6682605,Avenches,64,True,2569822,1191583,41,1,0,107,48,0,47,2,1,94,0,1,407867,2575442,1197520
6682404,Avenches,14,False,2569510,1191874,0,0,0,84,16,1,105,18,1,70,1,0,331301,2575364,1197238
6682775,Avenches,8,False,2570010,1192712,0,0,0,48,24,1,82,18,1,106,1,1,405549,2567502,1191659
7033548,Avenches,39,True,2569842,1194797,68,26,0,118,12,0,78,6,0,80,2,1,161855,2576354,1183087
7034714,Avenches,21,True,2569592,1192838,46,26,0,50,12,0,95,8,1,76,6,0,100455,2532066,1157564
6959507,Avenches,9,False,2570775,1191645,0,0,0,54,16,1,112,15,1,114,0,0,125922,2569860,1192347
6682438,Avenches,55,True,2570010,1192712,38,30,1,104,18,0,72,6,0,72,1,0,32472,2567250,1191438
6681792,Avenches,55,True,2569847,1191794,82,20,1,107,3,0,82,22,0,103,2,0,81761,2561792,1185371
6682716,Avenches,14,False,2569666,1192548,0,0,0,78,36,1,95,2,0,62,8,0,351190,2569670,1193120
7024497,Avenches,39,True,2569582,1191885,80,22,1,96,0,0,118,10,0,71,4,0,162235,2562962,1186408
6600113,Avenches,51,True,2569959,1192459,97,6,1,118,6,0,102,1,1,70,2,1,301142,2569480,1189185
7054032,Avenches,51,True,2569570,1192480,34,49,1,110,10,0,73,0,1,87,4,0,141165,2601120,1197505
6936152,Avenches,44,True,2571093,1191431,32,3,0,103,6,0,113,2,0,85,4,0,375045,2567904,1192932
7004481,Avenches,32,True,2570027,1192547,46,56,1,50,14,0,130,1,0,112,3,0,87917,2507394,1137517
6682418,Avenches,6,False,2570010,1192712,0,0,0,50,20,1,110,7,1,102,0,0,391379,2569668,1192151
7102868,Avenches,40,True,2569671,1192224,34,68,0,103,12,0,113,3,0,82,2,0,109018,2576856,1183267
6326369,Avenches,79,False,2569768,1192553,65,6,0,60,48,0,57,18,0,96,0,0,21221,2569536,1211265
6681686,Avenches,11,False,2569671,1192224,0,0,0,76,22,0,120,38,1,99,2,0,293581,2561706,1185603
6681675,Avenches,17,True,2569878,1192664,0,0,1,114,28,0,102,8,0,98,2,0,461985,2569626,1192177
7102794,Avenches,48,True,2570010,1192646,78,72,1,72,18,0,111,0,0,80,2,0,100455,2532066,1157564
7132614,Avenches,44,True,2569628,1192209,64,1,1,50,12,0,87,1,1,82,1,0,339844,2569928,1192125
6681680,Avenches,10,False,2569959,1192459,0,0,0,78,46,0,110,8,0,108,1,1,375571,2578520,1184724
6326762,Avenches,71,False,2569582,1191885,85,14,0,59,8,0,80,6,1,100,1,0,105296,2570476,1193703
6682151,Avenches,53,True,2569931,1191586,48,18,0,96,6,0,119,16,0,101,4,1,167989,2574988,1196238
6458868,Avenches,35,True,2569610,1191810,56,24,1,50,14,0,106,24,0,54,2,0,125922,2569860,1192347
6938108,Avenches,28,True,2569549,1189370,90,58,0,64,20,0,101,1,0,106,2,0,129329,2569634,1191878
7082577,Avenches,20,True,2570010,1192712,44,4,0,78,11,0,108,4,0,62,5,0,52700,2568710,1197239
6980000,Avenches,5,False,2569510,1191874,0,0,0,50,12,0,92,5,0,103,6,0,383513,2555014,1189100
6682778,Avenches,23,True,2569081,1191922,70,28,0,68,11,1,88,14,1,52,10,0,100893,2570006,1193377
6682470,Avenches,0,False,2569987,1192492,0,0,0,78,45,0,100,9,0,98,0,0,295638,2537824,1152806
6682961,Avenches,57,True,2569676,1191705,44,26,0,118,12,0,108,13,1,108,1,1,32034,2562538,1185453
6682042,Avenches,64,True,2569374,1189249,104,22,1,56,12,0,122,2,1,105,1,0,42125,2569192,1197151
7112481,Avenches,45,True,2569128,1192011,90,2,1,110,12,0,75,7,1,58,6,1,171520,2684220,1252463
6682259,Avenches,44,True,2569878,1192610,78,6,0,118,48,0,71,9,1,106,4,1,378113,2574064,1210271
7010021,Avenches,64,True,2569620,1191920,40,29,1,110,12,0,112,10,0,52,6,1,375045,2567904,1192932
6682696,Avenches,52,True,2569081,1191922,96,54,1,107,48,0,108,12,1,87,1,0,391379,2569668,1192151
6458874,Avenches,79,False,2569084,1191983,64,3,0,60,48,0,119,8,1,46,2,0,381487,2561420,1185607
6458797,Avenches,24,True,2569510,1191874,46,61,1,44,51,0,73,25,0,97,3,1,235503,2569048,1192201
6681760,Avenches,10,False,2569595,1191749,0,0,0,82,14,1,106,9,1,67,2,0,128372,2569872,1192805
6458920,Avenches,54,False,2570010,1192712,42,56,0,0,0,0,70,10,1,72,4,0,16724,2532672,1155555
6682597,Avenches,41,True,2570906,1191794,43,1,0,56,23,0,114,6,0,48,2,0,89848,2575808,1190567
6682239,Avenches,38,True,2569352,1191874,98,71,1,110,12,0,110,12,0,47,6,0,361235,2598784,1200127
7064426,Avenches,20,False,2569878,1192664,81,0,0,78,36,0,102,0,1,60,2,0,8555,2612802,1260053
6431356,Avenches,84,False,2569722,1192185,64,3,0,59,3,0,61,46,0,54,1,0,449648,2569834,1192143
6646546,Avenches,9,False,2569870,1192148,0,0,0,42,10,1,104,16,0,67,0,1,254914,2573998,1188884
6681935,Avenches,95,False,2569961,1192558,94,2,0,65,8,0,70,12,0,100,1,0,371896,2537980,1152625
6427119,Avenches,80,False,2569933,1192690,82,14,0,59,8,0,50,44,0,60,0,0,235503,2569048,1192201
7022420,Avenches,49,True,2569510,1191874,63,56,1,110,12,0,60,39,0,58,2,0,153873,2578028,1204761
7041836,Avenches,58,False,2569210,1192130,42,56,0,0,0,0,76,11,0,66,2,1,172451,2574986,1196413
6458720,Avenches,82,False,2569933,1192690,82,3,0,93,48,0,58,12,0,61,1,1,382765,2577680,1204997
6682053,Avenches,85,False,2569982,1192679,94,6,0,59,3,0,62,14,0,60,0,0,113825,2575054,1195844
6682405,Avenches,68,True,2569597,1191700,48,0,0,0,0,0,72,2,0,71,2,0,440724,2569776,1193237
6682178,Avenches,54,True,2569576,1192074,76,43,1,56,48,0,115,15,0,64,2,0,376626,2578358,1182497
6682090,Avenches,16,True,2569551,1191842,0,0,1,66,42,0,92,14,0,78,0,0,360720,2602814,1199429
6682276,Avenches,4,False,2569551,1191842,0,0,0,45,28,0,48,4,0,99,6,0,176400,2571654,1181410
6458826,Avenches,72,True,2569510,1191874,63,2,0,0,0,0,108,0,1,71,4,1,13025,2577894,1194748
6681622,Avenches,26,False,2569950,1192346,65,51,0,57,30,0,58,4,0,102,2,0,277973,2564688,1193843
6682698,Avenches,10,False,2570010,1192646,0,0,0,80,21,0,72,6,1,74,5,0,77945,2581118,1187751
6459339,Avenches,21,True,2569666,1192548,78,1,1,78,24,0,119,3,0,53,3,0,169506,2533690,1156269
6682183,Avenches,12,False,2569635,1191930,0,0,0,48,18,0,55,10,0,90,0,0,94628,2532244,1154942
6989913,Avenches,3,False,2569705,1192245,0,0,0,48,27,0,114,8,0,64,0,0,461985,2569626,1192177
